0.410,5.328,0.000,76.434,43.648,10.041
17.426,0.000,0.000,0.000,0.000,0.000
2.930,0.391,9.766,0.000,67.188,69.141
0.201,0.201,12.274,0.402,0.000,0.000
89.349,2.170,31.164,28.600,0.000,1.183
23.975,65.779,1.025,0.205,0.000,15.574
0.000,0.815,0.204,56.212,0.000,0.204
0.000,44.040,0.000,0.000,0.000,4.242
1.587,1.786,72.024,0.000,30.159,63.095
0.000,0.000,0.000,0.000,0.390,0.000
